Time,I_load
1.0000000000000001e-05,-5.4878450706883367e-11
2.0000000000000002e-05,-1.0976050792123746e-10
3.0000000000000004e-05,-1.6464100341859506e-10
4.0000000000000003e-05,-2.1951915634045791e-10
5.0000000000000002e-05,-2.7439419906321756e-10
6.0000000000000002e-05,-3.2926533087604106e-10
7.0000000000000007e-05,-3.8413178415531995e-10
8.0000000000000007e-05,-4.389927846600009e-10
9.0000000000000006e-05,-4.9384754491414075e-10
0.0001,-5.4869528405924125e-10
0.00011,-6.0353522123680415e-10
0.00012,-6.5836658220577609e-10
0.00013000000000000002,-7.1318859272510374e-10
0.00014000000000000001,-7.6800045870139904e-10
0.00015000000000000001,-8.2280141251105354e-10
0.00016000000000000001,-8.7759067991301389e-10
0.00017000000000000001,-9.3236747343133694e-10
0.00018000000000000001,-9.8713100559007954e-10
0.00019000000000000001,-1.0418805153830781e-09
0.00020000000000000001,-1.0966152153343896e-09
0.00021000000000000001,-1.1513343378204054e-09
0.00022000000000000001,-1.2060370887477376e-09
0.00023000000000000001,-1.2607227004927778e-09
0.00024000000000000001,-1.3153903988144724e-09
0.00025000000000000001,-1.3700393896194336e-09
0.00026000000000000003,-1.4246689251363875e-09
0.00027000000000000006,-1.4792782046545012e-09
0.00028000000000000008,-1.5338664671676111e-09
0.00029000000000000011,-1.5884329185823293e-09
0.00030000000000000014,-1.642976804509937e-09
0.00031000000000000016,-1.6974973374744912e-09
0.00032000000000000019,-1.7519937432349383e-09
0.00033000000000000022,-1.8064652541676701e-09
0.00034000000000000024,-1.8609110827967433e-09
0.00035000000000000027,-1.9153304681159945e-09
0.00036000000000000029,-1.9697226358843702e-09
0.00037000000000000032,-2.0240868052433722e-09
0.00038000000000000035,-2.0784222151868369e-09
0.00039000000000000037,-2.1327280716213764e-09
0.0004000000000000004,-2.1870036333931617e-09
0.00041000000000000042,-2.2412480997913599e-09
0.00042000000000000045,-2.2954607230446973e-09
0.00043000000000000048,-2.3496407222946756e-09
0.0004400000000000005,-2.4037873166827966e-09
0.00045000000000000053,-2.4578997584377864e-09
0.00046000000000000056,-2.511977260083702e-09
0.00047000000000000058,-2.5660190738492697e-09
0.00048000000000000061,-2.6200244056411013e-09
0.00049000000000000063,-2.6739925076879231e-09
0.00050000000000000066,-2.7279225991312368e-09
0.00051000000000000069,-2.7818139321997688e-09
0.00052000000000000071,-2.8356657194175759e-09
0.00053000000000000074,-2.8894772130133842e-09
0.00054000000000000077,-2.9432476387461406e-09
0.00055000000000000079,-2.9969762356096813e-09
0.00056000000000000082,-3.0506622359803981e-09
0.00057000000000000084,-3.1043048788521272e-09
0.00058000000000000087,-3.1579034098361501e-09
0.0005900000000000009,-3.2114570480739686e-09
0.00060000000000000092,-3.2649650524117537e-09
0.00061000000000000095,-3.318426655225897e-09
0.00062000000000000098,-3.3718410888927901e-09
0.000630000000000001,-3.4252076122586042e-09
0.00064000000000000103,-3.4785254510822858e-09
0.00065000000000000105,-3.5317938443576714e-09
0.00066000000000000108,-3.5850120509309323e-09
0.00067000000000000111,-3.6381793031784598e-09
0.00068000000000000113,-3.6912948467115355e-09
0.00069000000000000116,-3.7443579337588855e-09
0.00070000000000000119,-3.7973678033143463e-09
0.00071000000000000121,-3.8503237076066441e-09
0.00072000000000000124,-3.9032248856296154e-09
0.00073000000000000126,-3.9560705896119864e-09
0.00074000000000000129,-4.0088600717824835e-09
0.00075000000000000132,-4.0615925843698328e-09
0.00076000000000000134,-4.1142673663678708e-09
0.00077000000000000137,-4.1668836700053237e-09
0.0007800000000000014,-4.2194407607458077e-09
0.00079000000000000142,-4.271937884200604e-09
0.00080000000000000145,-4.3243742925984389e-09
0.00081000000000000147,-4.3767492447854836e-09
0.0008200000000000015,-4.4290619929904643e-09
0.00083000000000000153,-4.4813117894421072e-09
0.00084000000000000155,-4.5334978929865836e-09
0.00085000000000000158,-4.5856195757049543e-09
0.00086000000000000161,-4.6376760832085008e-09
0.00087000000000000163,-4.6896666743433941e-09
0.00088000000000000166,-4.7415906211906953e-09
0.00089000000000000168,-4.7934471759791305e-09
0.00090000000000000171,-4.8452356041723159e-09
0.00091000000000000174,-4.8969551778513124e-09
0.00092000000000000176,-4.9486051492448462e-09
0.00093000000000000179,-5.0001847838165334e-09
0.00094000000000000182,-5.0516933668823247e-09
0.00095000000000000184,-5.1031301506709464e-09
0.00096000000000000187,-5.1544944072634595e-09
0.00097000000000000189,-5.20578540212348e-09
0.00098000000000000192,-5.2570024205669587e-09
0.00099000000000000195,-5.3081447148226217e-09
0.001000000000000002,-5.3592115702064199e-09
0.001010000000000002,-5.4102022654168592e-09
0.001020000000000002,-5.4611160725350004e-09
0.0010300000000000021,-5.5119522570244596e-09
0.0010400000000000021,-5.5627101042011876e-09
0.0010500000000000021,-5.6133888993811352e-09
0.0010600000000000021,-5.6639879080279183e-09
0.0010700000000000022,-5.7145064286923776e-09
0.0010800000000000022,-5.7649437202206841e-09
0.0010900000000000022,-5.8152990943985683e-09
0.0011000000000000022,-5.8655718100722013e-09
0.0011100000000000023,-5.9157611657924237e-09
0.0011200000000000023,-5.9658664468751862e-09
0.0011300000000000023,-6.0158869386364395e-09
0.0011400000000000023,-6.0658219330095794e-09
0.0011500000000000024,-6.1156707153105565e-09
0.0011600000000000024,-6.1654325774727666e-09
0.0011700000000000024,-6.215106824664495e-09
0.0011800000000000024,-6.2646927289668028e-09
0.0011900000000000025,-6.3141896087828652e-09
0.0012000000000000025,-6.363596742811188e-09
0.0012100000000000025,-6.4129134428375016e-09
0.0012200000000000025,-6.4621390007952017e-09
0.0012300000000000026,-6.5112727086176839e-09
0.0012400000000000026,-6.5603138847081234e-09
0.0012500000000000026,-6.609261820999916e-09
0.0012600000000000027,-6.658115829278792e-09
0.0012700000000000027,-6.7068752147130368e-09
0.0012800000000000027,-6.7555392758534909e-09
0.0012900000000000027,-6.80410731786844e-09
0.0013000000000000028,-6.852578665778504e-09
0.0013100000000000028,-6.9009526181345236e-09
0.0013200000000000028,-6.9492284999571189e-09
0.0013300000000000028,-6.9974056164145754e-09
0.0013400000000000029,-7.0454832859100683e-09
0.0013500000000000029,-7.093460813611883e-09
0.0013600000000000029,-7.1413375311580847e-09
0.0013700000000000029,-7.1891127635692935e-09
0.001380000000000003,-7.2367858160137949e-09
0.001390000000000003,-7.2843560201296539e-09
0.001400000000000003,-7.3318226943200457e-09
0.001410000000000003,-7.3791851702230354e-09
0.0014200000000000031,-7.4264427728592432e-09
0.0014300000000000031,-7.4735948206318444e-09
0.0014400000000000031,-7.5206406584137937e-09
0.0014500000000000032,-7.5675796112257114e-09
0.0014600000000000032,-7.6144110107056625e-09
0.0014700000000000032,-7.661134195109157e-09
0.0014800000000000032,-7.707748489456815e-09
0.0014900000000000033,-7.7542532452390362e-09
0.0015000000000000033,-7.8006478007113307e-09
0.0015100000000000033,-7.8469314875117635e-09
0.0015200000000000033,-7.8931036505132894e-09
0.0015300000000000034,-7.9391636412063083e-09
0.0015400000000000034,-7.9851107912288851e-09
0.0015500000000000034,-8.0309444586888645e-09
0.0015600000000000034,-8.0766639884592015e-09
0.0015700000000000035,-8.1222687320302956e-09
0.0015800000000000035,-8.1677580408925468e-09
0.0015900000000000035,-8.2131312665363547e-09
0.0016000000000000035,-8.2583877604521191e-09
0.0016100000000000036,-8.3035268939825746e-09
0.0016200000000000036,-8.3485480053832309e-09
0.0016300000000000036,-8.3934504726142675e-09
0.0016400000000000037,-8.4382336471660842e-09
0.0016500000000000037,-8.4828968937639705e-09
0.0016600000000000037,-8.5274395903681058e-09
0.0016700000000000037,-8.5718610818514449e-09
0.0016800000000000038,-8.6161607527916121e-09
0.0016900000000000038,-8.660337967913897e-09
0.0017000000000000038,-8.7043920985610339e-09
0.0017100000000000038,-8.7483225226932024e-09
